"UID","SCORE","CLASS"
"4dfad68b-6db0-491d-9219-c7f1d0437f64","532.0",STANDARD
"46fa34b9-cb53-4fb1-a377-7a97c65805a3","589.0",PREMIUM
"4c4dcc91-ab05-4eb5-9be7-6c87a75554f3","685.0",PREMIUM
ba82b9cf-8d9c-4164-814c-46cd320c176f,"582.0",PREMIUM
cb6ed631-d8d3-4514-806a-19095aaec998,"541.0",PREMIUM
"4b16f62b-a8f3-4f5c-b19d-443f9e8c734d","558.0",PREMIUM
"02f8c4ac-9700-44d2-bab3-20d83854cb9b","555.0",PREMIUM
"429bf7e0-5626-43a1-a712-128d299c121d","555.0",STANDARD
"63fc3bd2-21a7-4423-ab1d-b77af36a3ee3","638.0",PREMIUM
"6c834733-fcb4-4fc3-988c-901861691ebe","645.0",STANDARD
b87ce86f-ff04-465b-b58f-002b0b2285b3,"698.0",PREMIUM
c33cc528-e8e9-41c7-ae55-93b18bda9eee,"536.0",STANDARD
"63cd6d47-10ed-4bed-a9d4-18e80125c494","550.0",STANDARD
fc02c15a-b2bd-412b-a4a8-2950fca0a540,"665.0",PREMIUM
"942d7a7c-f3b8-47c8-9b19-1729c3643f29","545.0",PREMIUM
"337b0179-fbb8-4dae-9fc4-86648a4eeb68","562.0",PREMIUM
"78c068a8-6065-4ac9-b062-9f1ba5b4844a","583.0",STANDARD
"8ae58371-912e-458e-a234-9cedf673f052","538.0",PREMIUM
f6c527eb-7fdc-446a-88e7-b27ae0d70540,"694.0",STANDARD
"0426bea4-270b-4d31-aa7d-e89c2f26b68c","528.0",STANDARD
d6ff217e-f3a2-4ecf-8577-81e83d82b3f4,"569.0",STANDARD
e70b245a-a71e-4628-ac52-2372ad4371a6,"541.0",STANDARD
fd42799a-5cb7-4e88-95d4-f128b923905b,"572.0",STANDARD
"3f174a17-0e80-437a-85a8-fa229b849691","596.0",STANDARD
"0e0c8cc1-a9bd-42c8-9fdc-b2893511e174","666.0",PREMIUM
"7760ccbb-6055-4664-a3d1-bf150c3340c4","628.0",STANDARD
c80f8df9-20b3-4833-9468-7ab1a5c8af2a,"520.0",STANDARD
adddfe58-4b78-4a16-9915-15d8b2333771,"582.0",PREMIUM
"6e1c5820-df38-4eeb-97c7-c07d3e57a45c","684.0",STANDARD
"3566025f-abfc-485a-b266-0c57e5f96cc7","541.0",STANDARD
"676c64af-f34e-4e2a-9179-c8bafb3b79e3","624.0",PREMIUM
eccfe043-6a58-46f9-8d40-4ca51dd61cef,"555.0",STANDARD
f3a66cfc-4405-4d62-a380-65083df94920,"500.0",STANDARD
"25aecbc4-3e9a-4dd5-9ec4-f9c3d05a4279","601.0",STANDARD
"402ee5cf-30ac-43a6-9c33-3537c3891cde","587.0",STANDARD
"975544b9-cffa-4a10-bb69-647649a38b82","548.0",STANDARD
aa0c3e23-9731-49df-aa48-8b3988e36574,"542.0",PREMIUM
"839d7d8a-4758-4bae-a340-c02098646fd0","594.0",STANDARD
b1b35b9e-30f7-4583-b61a-c62847a85e4e,"630.0",PREMIUM
c36f5422-2d7d-45a0-bca0-3ac92f0b0882,"539.0",STANDARD
"1008a4bc-5081-464d-b18d-7b9cf8dbd25a","530.0",PREMIUM
"5d277d81-5040-4d33-a81c-9afc78303e0a","567.0",STANDARD
"98a96bc4-0153-47a0-bce9-2dcae374ddfd","704.0",STANDARD
e2a8ea0f-decc-4802-ae0e-38d7d38cc4a6,"523.0",STANDARD
"7ef0c969-f666-4d7b-bdb4-645aa8c41fe9","558.0",STANDARD
f793c708-c2d6-435e-88a5-ceb2b90d7975,"656.0",STANDARD
"864530a5-2fb3-42e7-8563-0882efbe9124","697.0",STANDARD
"8bcef7d9-e537-403a-a7ee-230413e1a2be","597.0",STANDARD
"81aca341-d80e-4542-80c9-340673ee385b","582.0",PREMIUM
f018b2d5-02fc-4630-b0bf-4019a549bd7b,"566.0",PREMIUM
"6f905af7-b6f0-4ed3-8684-72ae4720dbfd","479.0",PREMIUM
"7e722bee-9c12-4b6b-9167-7b2ced154a96","633.0",STANDARD
d277d07e-d658-46fd-87c7-cdcd16d14189,"713.0",STANDARD
"3614b673-f538-4261-a198-b7bbb6d99e9a","526.0",STANDARD
"43e12d14-1e45-4746-b564-83d953ba9c8f","588.0",STANDARD
"483b69d4-462a-490c-bea2-788566f024c8","693.0",STANDARD
"9c572c1b-a27d-45d6-aaf3-d7c3cde9b651","683.0",STANDARD
dbbf73eb-11da-46aa-8cb5-78395ccf5a80,"662.0",STANDARD
"5b9049d8-d997-4173-923d-d224dbb64b96","517.0",PREMIUM
afda2b67-030f-4f91-a2e1-f39f1de0f1f8,"697.0",PREMIUM
"0bbe433e-97dd-4060-9289-22201e816b0f","693.0",STANDARD
f1e36975-77b7-48ed-bab3-9b9b495461d5,"696.0",STANDARD
f9529005-dc79-4d44-9452-a9cb2ecee590,"504.0",STANDARD
f3791012-39e9-4630-bef6-bd9d114893fa,"522.0",STANDARD
a9b0504c-7e1e-46e7-8cbd-20c0a19f1f39,"555.0",STANDARD
"5e25cafe-4da3-4935-b9bf-66e2a7745224","661.0",PREMIUM
"8aac2273-83bb-4043-9561-2939195fa2e1","624.0",STANDARD
"19eff564-1983-40f7-8b2e-19ed21d5a8f4","691.0",PREMIUM
e25860de-eb66-481e-bd3c-66e3290ddca5,"534.0",STANDARD
c477728b-3fc2-4583-92bd-397acf64ce9b,"538.0",STANDARD
bd2c4e3d-518e-4982-a348-0da2ae3809ec,"642.0",STANDARD
a2d3d706-cf5e-42fd-b135-dc2dbe3332ca,"636.0",PREMIUM
"030bab02-788d-4624-b3b1-9988d517aaab","553.0",PREMIUM
"02f44958-a879-441e-8731-46a5db96942f","683.0",STANDARD
"594dac91-38ec-40a7-b4ad-dd0823253f30","677.0",STANDARD
"1d05990c-3857-45d6-8231-e2be7c7b3b3f","639.0",PREMIUM
"421e3ca7-7fea-4ed3-892e-43ed5b46d006","560.0",STANDARD
"4daa832b-c698-41f9-81e3-8560cdd691c6","538.0",STANDARD
"3d1df44a-0353-4fa6-ad86-6f6c353f8b77","680.0",PREMIUM
"09205878-b219-4327-85d6-ebb1c1932353","617.0",STANDARD
"1a59e3d0-b8da-4c7f-800f-5dd1fee6f5a5","703.0",STANDARD
"6970ce98-d324-4eba-8fef-cc8c7a3958af","634.0",PREMIUM
ebbb29d4-6749-4ba2-bc51-d5ede695c13f,"703.0",STANDARD
"5bf19b18-707b-4c74-af36-8342fb9f2838","713.0",STANDARD
"9f4b9add-56a8-42e6-b846-4b10b2a7f376","574.0",PREMIUM
deaee11f-7d88-42da-9078-c8ff4328eebe,"547.0",PREMIUM
"3353a9ea-7b05-4b16-9fe4-5f177bde856b","554.0",STANDARD
"182a199c-c392-4e96-87e7-7aba0964c6ee","526.0",STANDARD
e68e65a3-4d3a-435f-a1d8-1536f2c8b4fa,"707.0",PREMIUM
de883322-ea54-404e-9135-db8747464afe,"602.0",STANDARD
d5285122-fc8b-42f6-b16c-ad09619698d9,"579.0",STANDARD
c5818b0e-be00-4dfa-88fb-d834c73fd18d,"601.0",STANDARD
"1f4e5a22-ee03-4a87-a165-1e0404a4d794","632.0",PREMIUM
c6e0931a-bb8d-4c6f-bdf1-00bcdf26c955,"691.0",STANDARD
e29b1c51-eec6-40c0-be72-6bb8c3eb29cc,"558.0",PREMIUM
fb96174e-0dbf-486d-8e9d-c95fee205cde,"536.0",STANDARD
"29c8d494-bda1-4373-87f0-bd55bb358bd6","562.0",STANDARD
"21905e48-e939-4516-b667-c1aadd3eeee0","577.0",PREMIUM
"01afa8f9-d14c-4cf2-aae7-e6b29cc59a17","666.0",STANDARD
cb72fa93-96a3-41da-a4d8-3991f2707e83,"554.0",STANDARD
"90557966-04b9-4f4b-b835-3495d2c41cf8","667.0",STANDARD
b75b7885-3532-47d2-a027-6936c32f15a8,"630.0",STANDARD
ec6cd04e-3841-41ab-a46c-9532882de3e3,"638.0",STANDARD
"4158fae2-6673-42ab-9721-f48d78132875","683.0",STANDARD
"06d01fd2-07ec-4fa0-8d69-c5008e7a8cf0","552.0",STANDARD
"4cc2b4a4-0683-4317-91c8-7bb7ee4fed70","537.0",STANDARD
"70123ae1-5a4a-42f6-83b0-c1efacd29acf","662.0",STANDARD
"6086464d-ded5-4a45-bd08-3dcc0b8e13e4","560.0",STANDARD
ba6027bd-44dc-4869-a23b-b788c0541085,"647.0",PREMIUM
bf079147-472f-40c4-93a5-fc7fcf326e48,"674.0",STANDARD
"4401f75c-b5c4-4b28-a46d-e1fea55fdb12","544.0",STANDARD
"2033446f-980c-4471-9c03-9cc4560d7753","673.0",STANDARD
ae1b4254-46be-41c9-afa3-a859e8c81b93,"525.0",STANDARD
"1c031ec0-7b5c-42e5-bd48-8050646aa553","630.0",STANDARD
"69975e9f-e357-4dd3-b953-31517fbc746f","576.0",STANDARD
"85fd0bda-e699-4553-90ef-1e42288e8dce","644.0",PREMIUM
"7a9ddfc2-f301-4e9e-9716-1e0120299d6f","618.0",STANDARD
b416218b-7af8-4bc5-958a-73f236f407ad,"548.0",STANDARD
"7e752176-e662-482b-81a8-967578c0bb89","626.0",STANDARD
fa9e0690-a453-4ad4-95f9-900ec72c47c7,"664.0",STANDARD
dce7a15e-d49f-41f1-8d32-68363df69609,"654.0",STANDARD
"89b6fc7a-81ca-4705-9a49-33e709aa1282","504.0",STANDARD
e7d0f0a2-300c-4041-a5d2-439b70708129,"669.0",PREMIUM
"522c5003-9117-449c-b457-d3b5e1f6ab3a","605.0",PREMIUM
a29da830-7347-47c7-9be0-e55f10b58e64,"568.0",STANDARD
e98560de-fa5d-4086-a97b-9909a82edc6b,"626.0",PREMIUM
b27fa707-04d1-4554-aad4-c7f0eb1b5750,"517.0",STANDARD
"2eb26a96-47c8-4538-a1db-34bac36218f6","682.0",STANDARD
"5c0272c3-9232-442e-92cb-f5525fc41e36","597.0",PREMIUM
"68295a46-f207-440e-afd2-598db5e68833","685.0",PREMIUM
"735e87f7-c36a-44e6-be8c-8bd587133b0b","532.0",PREMIUM
"5c0a3dca-4566-4454-be87-bc2c3672b12f","592.0",STANDARD
"99e6c39b-c98d-4a27-8be6-2e0d48a1db70","680.0",STANDARD
b11aaa1b-b274-4a68-a837-3f67455d674b,"524.0",STANDARD
d20bd11b-156d-4161-8e42-853356912a5f,"642.0",STANDARD
"3c9762e2-4c87-4e55-80f9-e623b86eae91","688.0",STANDARD
"28337b46-4ecb-4cbf-8846-f06f97e4f572","619.0",STANDARD
"603f04e6-68fa-4170-b86a-73177ca978fb","518.0",PREMIUM
"7c0e5bc5-9cab-477e-826b-78c0a642c121","636.0",PREMIUM
"2f1779df-d520-4bb7-9836-8deefd16db3a","537.0",STANDARD
"96d64bbc-d6b0-4db3-a7f7-f58dbf9ba35a","673.0",STANDARD
"18daf244-7a30-4997-b05a-d9e6b0f30196","548.0",PREMIUM
cdaf3e89-1157-4cc9-a480-c14788aa0cbd,"673.0",PREMIUM
c83f73b3-f132-4f48-a30f-6cdea0f87663,"524.0",STANDARD
"4099867d-363c-4d94-b21c-d2fac6ceb562","511.0",STANDARD
"74dffd6d-8226-4ec4-b13d-d8264a336d5e","515.0",PREMIUM
e489d02d-c985-4c85-ad97-d4f2a70941ec,"582.0",PREMIUM
"664f94b9-2319-4084-bec7-2f397ee854c3","523.0",STANDARD
fdd4b228-65fc-4290-90d3-72ad9af2190a,"534.0",PREMIUM
"45be4dac-b003-47de-8c30-7cd834df1719","683.0",STANDARD
d8ceb232-1476-41a7-8d76-9c73166f7ef7,"667.0",PREMIUM
"0cbc450f-0066-4b3c-ade8-c5a3649810d1","638.0",STANDARD
"5907a928-87dd-4639-afc1-50b79bc4f6ac","516.0",STANDARD
"53d9650a-8488-4ce5-b2df-106f3845d2f6","713.0",PREMIUM
"8e8ce073-e5fb-4432-b1d6-384e8a2bac4f","520.0",STANDARD
"048340c0-258e-4a60-973f-1ff8740f6dde","541.0",STANDARD
a507c496-9094-4a6d-b99a-fc2328eb4400,"699.0",STANDARD
ca424da1-2af9-4dbb-84d7-5cf867ea1c30,"577.0",PREMIUM
b735c0f9-d559-4916-8d03-95445e64c042,"614.0",PREMIUM
"2f781692-4c91-4f05-8ffd-aca1c7d506be","538.0",STANDARD
"63240f4c-92ad-43eb-9351-2cdf112ee4ad","506.0",STANDARD
a87555bc-f92c-4da7-8765-db9bce192c9d,"639.0",STANDARD
"89699a13-a6dd-447d-b5e9-1e122af1a331","705.0",STANDARD
ba000f9e-6b21-4a8d-8a32-1809e04315c8,"703.0",PREMIUM
"4155c8c9-cac6-4b84-88c2-051eb11b3481","675.0",STANDARD
"959bb12f-ccb1-4a78-893f-b0d1cd1b667f","595.0",STANDARD
"6e9bf76f-6857-4fbf-b324-d78b202bcf9c","566.0",STANDARD
"692090c3-f323-4ed7-bb43-8c9e1dc999ac","628.0",PREMIUM
"1bb1a4f7-77e3-4aaf-a272-5dcdc6f4a3ae","637.0",STANDARD
ae6f62fb-f786-4dbc-8cc3-8dda6ae062b4,"687.0",STANDARD
"3074fede-8a2b-4e30-a87b-ebb6ab23ae44","516.0",STANDARD
e425c6c9-bd54-4ce5-a7e7-048f61af0a87,"575.0",PREMIUM
bcac686b-6495-48b0-879e-448682461377,"553.0",STANDARD
"8fcfd27d-a257-4217-acc1-bdd9c355bfd8","677.0",PREMIUM
"451d938d-5520-4c18-a826-852c43b8d06a","525.0",STANDARD
"6da5f60f-219e-48c7-9a5d-f5b8972d46a3","577.0",PREMIUM
"07506b3c-201e-4227-a264-b63ecd043967","519.0",STANDARD
e79b3e8d-c4c6-4a71-9878-b673e0719339,"533.0",STANDARD
f9cdf857-46f5-49bd-860b-3803b0b7e5bd,"626.0",STANDARD
"9d8abd92-cb4a-46aa-bad4-67d4728d79f6","667.0",STANDARD
"13d53ad3-a9be-4e3e-bd15-87580d20bb45","603.0",PREMIUM
"62b43240-8ce1-4fd3-b86f-bda828b93b9a","672.0",PREMIUM
cf6c9dd8-ab0f-45d1-94cb-2642eb17dee7,"634.0",STANDARD
"8414b06e-96e5-4c75-a3b7-076534e36b9f","527.0",STANDARD
"365ad1fe-0fa3-41d3-8065-f2647aab4901","581.0",PREMIUM
f286c86c-0f10-4246-84c2-d6f507504fd8,"558.0",STANDARD
baa0610d-3734-4d02-a926-9fc59adc904e,"597.0",PREMIUM
"12fd5d8b-bcb1-4444-8925-20cdce3a4739","537.0",STANDARD
b6ee2c75-a6b7-46bf-8bca-01c1db3fcc7f,"632.0",PREMIUM
f3916d7d-d8f1-43a9-b3cf-42acae0a68a7,"535.0",STANDARD
c9186fd2-8e1e-4d27-aef3-5e2deaffcf40,"615.0",STANDARD
"1b2c17bf-40e9-49d4-aced-d302b3bee6f9","548.0",STANDARD
"5c7ae2bd-bffb-47c0-847a-ce6464a26b7d","524.0",STANDARD
"9d38b89a-65ac-4038-9cd3-fdb81634e707","533.0",PREMIUM
b4e3fc9d-0659-464a-9eb3-9b35e23e3e31,"549.0",STANDARD
"7af5071a-b71a-497a-a59c-3465cfb41b57","544.0",STANDARD
"9b07afec-79c7-4e50-ab81-489e832f0925","605.0",PREMIUM
"061437eb-c46d-44dc-a6b7-649d38fa382d","553.0",STANDARD
"69c2d5c4-9d0e-4f7a-ac60-3e06729b3106","509.0",PREMIUM
"1af2a7e5-1b5b-4083-bb17-be054ed960ca","673.0",PREMIUM
e01d5e8c-62d2-4d81-ac56-4b416d1d7e5f,"569.0",STANDARD
"24d71b03-27dc-4dd9-b7a8-a086eb6dcbf3","541.0",PREMIUM
"1e4cf924-1491-4d62-bb06-3455f1694787","601.0",PREMIUM
"11032f44-eaaf-4b70-b995-be349904c7c6","536.0",STANDARD
"3affea1b-769c-4c1b-823a-d51988064efa","652.0",STANDARD
c0eef659-fd59-4416-a2dd-cbd2c7d6dcf2,"598.0",STANDARD
"47be83e0-242d-465c-9e98-217983f0d3c5","691.0",STANDARD
"220bc3cb-1ab0-4167-999d-003876308fac","561.0",STANDARD
a78f3904-9616-49b9-9b16-e059dac84b6a,"506.0",PREMIUM
ade09420-a1c4-450e-837d-35664fdcca33,"507.0",STANDARD
e84f8432-b44e-4340-82cb-8dbc52ce7e01,"618.0",STANDARD
cb5585da-c637-4bdd-abed-8de54e84b976,"600.0",STANDARD
"2ecfe8e5-2ff6-43c3-85cc-2c2b5de6bb25","571.0",PREMIUM
"402e5440-f2f3-4d32-b9e5-2c8f2c9475da","540.0",STANDARD
"6a1c5d15-85d7-4a5c-b0df-e70da645d033","587.0",STANDARD
b0f3ab99-5ec0-464c-b1dc-21c879f25175,"538.0",STANDARD
"288c0c50-e01e-44bb-a4f7-ad2f5ee53388","538.0",STANDARD
"808d9d2f-50df-4343-bf20-d3b559875dbd","631.0",STANDARD
"96e4ee9d-d631-40bf-bba4-c853da944a3e","645.0",PREMIUM
a6d569fd-22da-4b3f-9cb4-1fa4339eb38f,"635.0",PREMIUM
"7b5712ab-a7a5-4d0c-9998-03078e687b80","667.0",STANDARD
"8fa39cc8-583c-4883-9229-6014ed4209d9","634.0",STANDARD
"914469b0-086a-4bb4-93b6-faf8c8a40c5a","555.0",STANDARD
"0c851595-4ad3-487b-9eaf-74d112fc7465","505.0",STANDARD
c7c45b06-13b0-4a8a-af4d-52922394ae26,"692.0",STANDARD
"90d28abf-af9d-4340-87a1-8c6a68aaa061","552.0",STANDARD
a5d1a3f1-fe68-499c-ab5c-052f9ccc363d,"555.0",PREMIUM
"9ba48f81-5a73-4605-835e-b47149559e61","599.0",STANDARD
"5bfda3aa-d847-480e-99cd-7096ee100157","660.0",PREMIUM
"6ac21ad7-4d3a-47ac-a371-6620e601a59c","587.0",PREMIUM
"6a935472-5a6d-4805-8939-3fd593cacb72","614.0",STANDARD
"50484289-1d70-4339-a765-6b1b27f5374f","527.0",STANDARD
e5242d64-3045-4eaf-a690-99d791c4e0bd,"535.0",STANDARD
f476e860-e35d-4498-8f1e-a74456826c21,"660.0",PREMIUM
"45daae5c-e557-49b0-9ac3-b36234810ad6","542.0",STANDARD
"016fbb99-2abc-4825-bbc6-a4ac9827478e","539.0",STANDARD
"4508d922-ce91-435a-889e-d0e3365c7486","525.0",STANDARD
"42026d3c-81ae-4423-a6c3-f7389edfb75c","522.0",PREMIUM
"9ee26486-25b1-4696-9662-a1a14ba1bd73","695.0",PREMIUM
d0f5812e-71d0-4196-8b9d-794dc54a39d4,"698.0",STANDARD
e1b53957-45e0-47d1-906d-1327b038e39d,"545.0",PREMIUM
"4e752c5d-83a1-4db8-8617-bce494aeb92b","586.0",STANDARD
"52c657b6-95d6-495b-a0ea-50d9ea302440","653.0",STANDARD
d1943f72-fe45-497d-af51-704a63d848f1,"560.0",STANDARD
"20676fc3-0466-4c0c-94a9-4c3c00b8c94f","512.0",STANDARD
"623d75de-796a-426b-b097-d91a1525409f","543.0",STANDARD
"56a8711b-05c8-4e51-ab03-e36e5a07ef78","698.0",STANDARD
"6be440a7-9ed1-4872-9f6b-5a955ee6b2de","563.0",STANDARD
e25f99ea-048d-49be-a759-cb23039033de,"705.0",STANDARD
dbfc9373-6feb-4f6c-ac37-b921cabab0c1,"613.0",STANDARD
"8a51b918-e57b-43ea-8084-49217c269749","548.0",PREMIUM
"1cebc5bd-cddc-4436-8308-5dbfa6b635e3","549.0",STANDARD
"597add2d-a778-4c15-a81b-5c84016fcd22","551.0",STANDARD
a3d3ae3c-3335-4d90-b567-86a1961223de,"562.0",STANDARD
"06ee75fc-d661-4664-b0c3-e2b967269089","594.0",PREMIUM
a256528a-faa8-4e7f-aab4-22b2ee200df7,"692.0",STANDARD
c437979d-b31f-42ef-9172-9ae64579fac5,"696.0",STANDARD
"57fcf41e-308a-42a5-81e4-b8e5ef2fdf29","548.0",STANDARD
"39c16dcd-9e2a-440e-93aa-f303b28926bf","658.0",PREMIUM
e0e38d40-8da0-4c0d-815e-d020bb989cc6,"675.0",STANDARD
"495b5956-0558-45c9-8326-184fba519c81","653.0",STANDARD
a4dd0e07-0cdb-42ab-99ee-4d8536d0cfaa,"648.0",PREMIUM
c20419b2-74a9-4cc4-9dc8-0bd47e3cd5ad,"627.0",PREMIUM
"5010fe2b-6e19-44d4-9543-bf0028ae7612","564.0",STANDARD
"2aac0aac-e557-49b2-be1b-67f22efbe313","626.0",STANDARD
f7c2c63d-c21d-4c3d-929f-449416d1ab11,"504.0",STANDARD
"4de3cb70-4875-40df-bb13-e151852e94dc","561.0",STANDARD
af6854ba-3cda-49c3-8635-c5de11d6f312,"628.0",STANDARD
"806e5a16-cd29-4f05-85db-7526564d3f44","611.0",STANDARD
"245986e4-e07a-4406-8535-ba8f5e1759c4","557.0",STANDARD
"8b454dca-d516-45ae-8b4e-443b845dd7e3","583.0",STANDARD
ba273829-215e-4e8d-bd7b-c35a30ee31d9,"547.0",STANDARD
"4152595f-8998-4453-a843-b0c39abee0da","554.0",STANDARD
"9cbff272-d7d4-46e5-9a8a-b6beeb0d5c4c","533.0",STANDARD
cda4c4eb-1c49-489a-a2de-641c75cdde45,"565.0",STANDARD
"4a42266d-5a2f-4952-8055-86a6201ccb31","649.0",STANDARD
"74062ee2-d2d2-44df-8924-546311951182","623.0",PREMIUM
"3a3a26be-d651-496e-b16c-6e5abbad96ce","527.0",PREMIUM
"2aca5fba-d936-4ce3-b344-b3468903147b","535.0",STANDARD
fb044cb3-fd9d-4fff-a7fc-233c81a6a7a9,"500.0",PREMIUM
c743c033-b0a3-4ae2-a996-a6c404abd532,"693.0",STANDARD
"33f1e489-b79c-4119-ba3a-3396ddf3ccda","584.0",STANDARD
"3452226c-f060-4aad-a586-98a9b203b301","626.0",STANDARD
"75bf43db-846d-4c98-90de-72496d77793b","705.0",STANDARD
"32882996-f49c-4be2-bc8f-a9673b82ab3a","662.0",STANDARD
"0e189a7e-f809-4162-8967-1cdb828cf5c8","679.0",STANDARD
"1dd8660f-3611-4808-9a17-9f4a49ae6c0e","651.0",STANDARD
e24ed4df-c9ba-4e6f-9b53-83cc72c4e423,"527.0",STANDARD
"4e054478-5bdf-4f9c-8c72-25fa53474ebf","587.0",PREMIUM
"6fdc1ea4-007e-4f27-be01-58029068b8e5","597.0",STANDARD
"69e59a45-896c-4899-847c-6a01db24bbaa","594.0",STANDARD
b4125639-a8b4-4d1f-aba7-d7df462f1273,"606.0",STANDARD
"05452316-b979-4024-8de8-e22e33298a88","622.0",STANDARD
"23b85e1b-ba4f-45f0-9619-7a12bec55a40","653.0",PREMIUM
"1d927eb5-8fec-4c61-93ce-1480e7f84cd6","635.0",STANDARD
e98468bd-5dbc-4947-b419-214749817606,"573.0",PREMIUM
"1ba97699-930f-4413-bd98-c131e2cc64bf","529.0",STANDARD
"959615e5-d3d8-4650-8fda-278eadbe6b11","521.0",STANDARD
"1e7320cd-c8d5-4d33-89f2-d12518a8ecc8","596.0",STANDARD
"6043adbe-1c69-46d5-974f-60b01e647d77","538.0",STANDARD
"0b793e66-3098-430b-a6da-f4f419d55d39","583.0",STANDARD
"8df433f1-f2e0-4670-8550-9e1b474cf1b7","628.0",STANDARD
d7d80519-3685-449b-8527-0bdb25dcce37,"571.0",STANDARD
"0959a97f-63b5-4e14-a85d-d62f0da5cb84","539.0",STANDARD
"945fd585-208c-4367-81df-e9ef180fa8b9","554.0",PREMIUM
"608a0a10-a35f-4e59-809c-f52431dc5e4b","665.0",PREMIUM
bbb52a99-d73e-4ce9-923b-6ba2ff3ae6f2,"581.0",PREMIUM
"32dadb01-2328-4cc9-b43b-7f4c157e965e","531.0",STANDARD
"9d22cde8-bebd-4628-9880-49ee5ed70eb7","542.0",STANDARD
afffd654-eb45-417b-80c7-687732c3accf,"550.0",PREMIUM
d41b9151-6e39-4639-9465-b6db9f1716e6,"568.0",STANDARD
c728f245-3aaa-4162-a7e1-1e87b061b31b,"610.0",STANDARD
dbbff360-857a-4db9-abeb-f5a85c9c8426,"591.0",PREMIUM
"82b82e66-fcfa-402a-ab58-87de2f5fe333","677.0",STANDARD
"1e53eb29-381a-440a-ae7f-d10ad43d86fd","580.0",PREMIUM
d453eb15-8a42-4707-8d2d-750cdd17361f,"541.0",STANDARD
"7ae1025c-af4c-4cba-aa7e-6235887d2198","561.0",PREMIUM
dc50b337-dc4d-41c8-9200-b26d4a32159b,"528.0",PREMIUM
"146b3cf8-e070-497e-a0f4-8df6107e15d3","547.0",PREMIUM
"763bb048-bb90-4e31-8242-36a5fd34ae0d","525.0",STANDARD
"8ab50d7b-84c8-4919-affb-fdafd06a64d8","523.0",PREMIUM
"41fe0867-1cef-4d22-90f1-e6edd114e8bd","556.0",STANDARD
"21be8c3b-b6ad-486c-bd55-1e2f2b05c543","541.0",STANDARD
"56112629-2298-468f-8746-68df0fd470f1","696.0",STANDARD
"49f04f58-3132-4abc-9a4e-172963348f49","590.0",STANDARD
"98285682-ff70-4103-abab-527d6970e88a","522.0",STANDARD
b92d25ca-9268-4ff4-bf62-e7a9cf88d809,"612.0",PREMIUM
d1c26bc5-5fb3-4275-a961-3cca6aee3c42,"699.0",PREMIUM
"93d95254-c06c-414b-908b-8d2ad7293dba","636.0",STANDARD
"5cf80ffe-ad9a-4088-b5c2-4505217709fb","575.0",STANDARD
"6064d80c-c611-4443-ab34-e497767c0c7f","558.0",PREMIUM
d7cf7f8f-9158-4843-a56b-b457f2030433,"577.0",STANDARD
"24c018fc-2706-427c-9561-5ed264637125","554.0",PREMIUM
f165336b-a339-41b0-a2ac-20289ff6e397,"500.0",STANDARD
fac2205b-f102-4f8a-b439-d87e11b9f2c4,"567.0",PREMIUM
"8e7a7c4f-419b-46ba-a16e-f284450a0e4c","621.0",PREMIUM
"3042101f-3b4b-436e-bfc4-f07196046cf4","543.0",PREMIUM
a4ff46f6-947e-43b1-acb0-1678d3f0c9e0,"606.0",PREMIUM
"40ed54ec-ae16-4894-900b-b3096676dfb6","557.0",STANDARD
de68f5f5-1c7a-4488-89b7-02d23814ec40,"515.0",STANDARD
"820d7c8e-695c-4d3a-a65c-13b5c7df2156","587.0",STANDARD
"86e44fad-2a85-41ac-b7df-74800d425524","617.0",STANDARD
c3498143-2dea-418f-9b15-62bb183484b0,"565.0",STANDARD
a47e465e-3934-4164-9b52-912f6073dbec,"680.0",STANDARD
"51da03e7-4c16-4bc0-a9e2-859ae5a5900b","640.0",PREMIUM
"12d86e50-a043-4367-986e-fa94b2d588c7","512.0",STANDARD
"20624abc-10e2-4ba2-b588-2bfb771e3dc6","640.0",PREMIUM
"9b642b94-0bbd-45dc-92bb-b40711706d68","529.0",STANDARD
"32bebbce-7613-489e-9060-21b3f6c01271","684.0",PREMIUM
"6cf70bb3-76dd-49bb-84a9-e26835f3d175","584.0",PREMIUM
"731bd2f4-d270-4df2-bc55-aa027a69b013","570.0",PREMIUM
d5923d6a-dfcb-466d-a991-9243c838bad4,"572.0",PREMIUM
"174dbec6-43f1-4376-bf65-83865fb1aa06","647.0",STANDARD
"5185f6bf-3543-431c-b303-2bc3c96ffe01","682.0",STANDARD
"2bfdd8a4-7a92-4f91-bf55-bdea2f9e1f2e","522.0",STANDARD
a1caa6ed-020c-4d00-b78d-038dcc485436,"561.0",STANDARD
fe09ea4c-138b-4d64-9d4c-9f8ce87a2dad,"551.0",PREMIUM
"2a953a59-cbb3-45be-a02e-02720f13df5c","643.0",STANDARD
a5132796-7d2b-4ffc-8e59-bf03d83c6fee,"577.0",STANDARD
a9c72a0d-8433-49d6-b473-0f4b1f9a6a1a,"540.0",PREMIUM
"15b28c78-4467-421f-b02e-1cc391d0b7b2","541.0",STANDARD
"34d37abc-a4e3-4754-8c6f-88ca13cddfe5","644.0",STANDARD
"0a08cd19-0697-46af-95dd-e297c77dbaaf","709.0",STANDARD
"731a998f-3035-4a49-9753-ab177ede614d","663.0",STANDARD
"03b84523-cc01-4095-92a8-db2b1a817afd","520.0",STANDARD
