F_1,F_3,F_4,F_5,F_6,F_53,F_65,F_260,days_with_service
605.0,102.0,104.0,112.0,0.0,7.0,1.0,602.0,1704.0
551.0,102.0,112.0,104.0,0.0,2.0,3.0,651.0,822.0
621.0,112.0,116.0,506.0,302.0,7.0,0.0,628.0,0.0
582.0,104.0,115.0,506.0,302.0,3.0,0.0,683.0,29.0
556.0,102.0,203.0,115.0,104.0,5.0,9.0,583.0,1064.0
647.0,112.0,114.0,0.0,0.0,10.0,0.0,612.0,760.0
574.0,102.0,203.0,112.0,116.0,9.0,1.0,631.0,153.0
621.0,116.0,302.0,506.0,0.0,9.0,0.0,694.0,212.0
523.0,102.0,203.0,116.0,115.0,2.0,5.0,569.0,335.0
481.0,102.0,101.0,104.0,116.0,0.0,3.0,626.0,638.0
521.0,102.0,203.0,101.0,116.0,14.0,9.0,517.0,0.0
522.0,102.0,115.0,104.0,0.0,1.0,3.0,664.0,730.0
516.0,102.0,203.0,116.0,112.0,11.0,2.0,564.0,426.0
533.0,102.0,101.0,116.0,115.0,8.0,3.0,600.0,304.0
582.0,102.0,112.0,302.0,0.0,7.0,0.0,616.0,151.0
658.0,112.0,302.0,0.0,0.0,7.0,0.0,696.0,29.0
524.0,102.0,115.0,104.0,116.0,2.0,2.0,638.0,546.0
645.0,112.0,114.0,0.0,0.0,13.0,0.0,630.0,911.0
615.0,112.0,104.0,302.0,506.0,7.0,0.0,610.0,577.0
572.0,102.0,101.0,104.0,302.0,12.0,3.0,652.0,122.0
568.0,102.0,203.0,116.0,104.0,3.0,5.0,671.0,273.0
568.0,102.0,203.0,116.0,104.0,3.0,5.0,671.0,181.0
527.0,102.0,203.0,116.0,115.0,3.0,11.0,630.0,789.0
664.0,112.0,114.0,0.0,0.0,10.0,0.0,646.0,1126.0
664.0,112.0,114.0,0.0,0.0,10.0,0.0,646.0,762.0
636.0,112.0,116.0,0.0,0.0,15.0,0.0,588.0,1065.0
670.0,101.0,0.0,0.0,0.0,10.0,0.0,651.0,1461.0
633.0,116.0,506.0,0.0,0.0,8.0,0.0,712.0,610.0
616.0,116.0,104.0,103.0,506.0,7.0,0.0,690.0,0.0
569.0,102.0,203.0,116.0,112.0,7.0,4.0,540.0,1826.0
569.0,102.0,203.0,116.0,112.0,7.0,4.0,540.0,1734.0
569.0,102.0,203.0,116.0,112.0,7.0,4.0,540.0,1946.0
710.0,0.0,0.0,0.0,0.0,10.0,0.0,746.0,395.0
609.0,203.0,116.0,0.0,0.0,6.0,0.0,642.0,731.0
654.0,506.0,302.0,0.0,0.0,5.0,0.0,692.0,761.0
562.0,112.0,116.0,302.0,104.0,9.0,0.0,620.0,122.0
512.0,112.0,116.0,104.0,103.0,2.0,0.0,629.0,579.0
650.0,112.0,114.0,104.0,0.0,7.0,0.0,672.0,791.0
656.0,506.0,302.0,0.0,0.0,5.0,0.0,667.0,822.0
656.0,116.0,506.0,0.0,0.0,7.0,0.0,686.0,122.0
672.0,302.0,0.0,0.0,0.0,6.0,0.0,657.0,304.0
657.0,302.0,506.0,0.0,0.0,5.0,0.0,741.0,515.0
568.0,102.0,116.0,101.0,112.0,6.0,2.0,643.0,457.0
590.0,112.0,116.0,506.0,302.0,4.0,0.0,655.0,304.0
590.0,112.0,116.0,506.0,302.0,4.0,0.0,655.0,638.0
631.0,115.0,104.0,302.0,0.0,6.0,0.0,672.0,1645.0
582.0,102.0,116.0,104.0,302.0,9.0,0.0,669.0,0.0
563.0,102.0,116.0,101.0,104.0,13.0,4.0,589.0,30.0
523.0,102.0,115.0,104.0,110.0,1.0,4.0,643.0,1065.0
523.0,102.0,115.0,104.0,110.0,1.0,4.0,643.0,1645.0
523.0,102.0,115.0,104.0,110.0,1.0,4.0,643.0,1645.0
621.0,112.0,104.0,506.0,302.0,10.0,0.0,663.0,913.0
519.0,102.0,203.0,115.0,104.0,3.0,6.0,608.0,759.0
519.0,102.0,203.0,115.0,104.0,3.0,6.0,608.0,759.0
699.0,0.0,0.0,0.0,0.0,15.0,0.0,731.0,426.0
554.0,116.0,104.0,506.0,302.0,3.0,0.0,704.0,61.0
614.0,116.0,112.0,114.0,506.0,7.0,0.0,672.0,488.0
696.0,0.0,0.0,0.0,0.0,9.0,0.0,676.0,731.0
529.0,102.0,116.0,101.0,104.0,14.0,2.0,504.0,671.0
620.0,102.0,0.0,0.0,0.0,6.0,0.0,688.0,1188.0
632.0,112.0,114.0,506.0,0.0,7.0,0.0,598.0,334.0
632.0,112.0,114.0,506.0,0.0,7.0,0.0,598.0,789.0
618.0,115.0,104.0,302.0,0.0,4.0,0.0,676.0,273.0
653.0,114.0,506.0,0.0,0.0,8.0,0.0,683.0,31.0
594.0,116.0,104.0,302.0,506.0,4.0,0.0,613.0,92.0
644.0,112.0,0.0,0.0,0.0,6.0,0.0,676.0,304.0
577.0,102.0,101.0,116.0,104.0,8.0,1.0,576.0,1157.0
655.0,101.0,302.0,0.0,0.0,14.0,0.0,694.0,273.0
526.0,102.0,203.0,104.0,115.0,1.0,5.0,617.0,853.0
526.0,102.0,203.0,104.0,115.0,1.0,5.0,617.0,427.0
627.0,104.0,506.0,0.0,0.0,9.0,0.0,670.0,365.0
653.0,114.0,506.0,302.0,0.0,9.0,0.0,669.0,393.0
592.0,102.0,0.0,0.0,0.0,5.0,3.0,665.0,1461.0
713.0,0.0,0.0,0.0,0.0,10.0,0.0,728.0,731.0
561.0,102.0,110.0,0.0,0.0,0.0,6.0,642.0,2160.0
639.0,116.0,114.0,302.0,0.0,9.0,0.0,714.0,548.0
639.0,102.0,302.0,0.0,0.0,6.0,0.0,636.0,1737.0
637.0,112.0,116.0,114.0,0.0,10.0,0.0,666.0,1918.0
532.0,102.0,116.0,115.0,104.0,1.0,1.0,655.0,1095.0
628.0,112.0,116.0,506.0,0.0,11.0,0.0,653.0,31.0
560.0,102.0,203.0,116.0,101.0,4.0,4.0,585.0,1370.0
560.0,102.0,203.0,116.0,101.0,4.0,4.0,585.0,1187.0
721.0,0.0,0.0,0.0,0.0,10.0,0.0,735.0,1339.0
514.0,102.0,101.0,116.0,115.0,3.0,5.0,666.0,973.0
514.0,102.0,101.0,116.0,115.0,3.0,5.0,666.0,942.0
680.0,0.0,0.0,0.0,0.0,7.0,0.0,655.0,304.0
524.0,102.0,203.0,116.0,104.0,2.0,3.0,671.0,1553.0
524.0,102.0,203.0,116.0,104.0,2.0,3.0,671.0,366.0
627.0,104.0,506.0,302.0,0.0,6.0,0.0,683.0,365.0
551.0,102.0,116.0,101.0,104.0,7.0,7.0,686.0,1277.0
579.0,102.0,101.0,116.0,112.0,22.0,0.0,566.0,395.0
590.0,102.0,112.0,0.0,0.0,7.0,0.0,676.0,153.0
590.0,102.0,112.0,0.0,0.0,7.0,0.0,676.0,245.0
685.0,114.0,0.0,0.0,0.0,7.0,0.0,666.0,912.0
620.0,102.0,0.0,0.0,0.0,6.0,4.0,601.0,760.0
528.0,102.0,116.0,115.0,104.0,2.0,4.0,611.0,1461.0
583.0,102.0,116.0,0.0,0.0,4.0,5.0,642.0,914.0
603.0,112.0,104.0,302.0,506.0,5.0,0.0,634.0,61.0
529.0,102.0,101.0,112.0,116.0,5.0,4.0,550.0,546.0
648.0,112.0,302.0,0.0,0.0,10.0,0.0,632.0,153.0
596.0,116.0,104.0,302.0,0.0,8.0,0.0,651.0,579.0
661.0,115.0,506.0,0.0,0.0,5.0,0.0,673.0,426.0
683.0,506.0,0.0,0.0,0.0,10.0,0.0,722.0,610.0
545.0,102.0,203.0,116.0,115.0,9.0,12.0,593.0,335.0
567.0,102.0,203.0,115.0,104.0,2.0,2.0,656.0,1949.0
622.0,112.0,101.0,506.0,0.0,6.0,0.0,663.0,1067.0
597.0,102.0,203.0,115.0,0.0,6.0,3.0,611.0,1278.0
625.0,112.0,104.0,302.0,0.0,8.0,0.0,679.0,30.0
698.0,506.0,0.0,0.0,0.0,8.0,0.0,681.0,365.0
575.0,102.0,115.0,116.0,302.0,6.0,6.0,637.0,1126.0
620.0,115.0,104.0,506.0,0.0,5.0,0.0,663.0,762.0
631.0,302.0,506.0,104.0,0.0,6.0,0.0,664.0,1096.0
551.0,102.0,203.0,116.0,101.0,6.0,2.0,635.0,669.0
578.0,102.0,116.0,101.0,104.0,10.0,0.0,590.0,395.0
634.0,302.0,506.0,104.0,115.0,3.0,0.0,683.0,549.0
569.0,102.0,203.0,116.0,0.0,5.0,4.0,667.0,2160.0
632.0,112.0,302.0,0.0,0.0,4.0,0.0,686.0,0.0
596.0,102.0,0.0,0.0,0.0,6.0,1.0,672.0,699.0
574.0,102.0,203.0,116.0,112.0,8.0,1.0,597.0,426.0
522.0,102.0,203.0,101.0,116.0,6.0,7.0,590.0,243.0
581.0,102.0,116.0,112.0,0.0,4.0,3.0,667.0,92.0
583.0,102.0,0.0,0.0,0.0,4.0,4.0,597.0,1034.0
539.0,102.0,115.0,104.0,302.0,4.0,3.0,669.0,1156.0
567.0,102.0,116.0,0.0,0.0,7.0,5.0,628.0,1065.0
567.0,102.0,116.0,0.0,0.0,7.0,5.0,628.0,1308.0
531.0,102.0,116.0,101.0,112.0,9.0,2.0,621.0,273.0
579.0,104.0,101.0,506.0,302.0,8.0,0.0,725.0,304.0
568.0,102.0,203.0,116.0,104.0,8.0,2.0,659.0,273.0
691.0,104.0,0.0,0.0,0.0,5.0,0.0,701.0,365.0
607.0,102.0,112.0,0.0,0.0,13.0,3.0,583.0,1216.0
681.0,506.0,0.0,0.0,0.0,5.0,0.0,686.0,1277.0
683.0,302.0,0.0,0.0,0.0,7.0,0.0,710.0,607.0
640.0,102.0,104.0,0.0,0.0,5.0,0.0,664.0,579.0
695.0,302.0,0.0,0.0,0.0,12.0,0.0,722.0,273.0
625.0,116.0,112.0,103.0,302.0,5.0,0.0,648.0,153.0
581.0,112.0,116.0,101.0,114.0,10.0,0.0,634.0,304.0
581.0,112.0,116.0,101.0,114.0,10.0,0.0,634.0,305.0
635.0,116.0,112.0,104.0,0.0,10.0,0.0,651.0,426.0
609.0,112.0,116.0,104.0,302.0,13.0,0.0,631.0,395.0
627.0,112.0,506.0,0.0,0.0,10.0,0.0,628.0,1277.0
552.0,112.0,116.0,101.0,114.0,7.0,1.0,585.0,395.0
601.0,112.0,116.0,302.0,506.0,9.0,0.0,634.0,365.0
513.0,102.0,116.0,115.0,110.0,1.0,8.0,605.0,2160.0
616.0,116.0,104.0,101.0,114.0,14.0,0.0,589.0,577.0
699.0,0.0,0.0,0.0,0.0,10.0,0.0,705.0,31.0
585.0,102.0,116.0,112.0,302.0,4.0,2.0,551.0,1948.0
678.0,506.0,302.0,0.0,0.0,7.0,0.0,723.0,699.0
693.0,0.0,0.0,0.0,0.0,17.0,0.0,634.0,61.0
540.0,102.0,203.0,116.0,101.0,6.0,7.0,542.0,607.0
542.0,102.0,203.0,116.0,0.0,3.0,7.0,606.0,730.0
560.0,102.0,101.0,116.0,104.0,8.0,5.0,554.0,730.0
536.0,102.0,203.0,101.0,116.0,2.0,7.0,581.0,793.0
645.0,104.0,302.0,0.0,0.0,10.0,0.0,693.0,365.0
604.0,116.0,110.0,506.0,302.0,5.0,0.0,721.0,61.0
562.0,112.0,116.0,101.0,114.0,8.0,0.0,610.0,151.0
528.0,102.0,116.0,115.0,104.0,5.0,9.0,639.0,487.0
528.0,102.0,116.0,115.0,104.0,5.0,9.0,639.0,911.0
546.0,102.0,203.0,116.0,115.0,5.0,8.0,656.0,2099.0
628.0,112.0,116.0,114.0,506.0,10.0,0.0,670.0,273.0
605.0,203.0,101.0,104.0,302.0,11.0,0.0,665.0,335.0
667.0,116.0,0.0,0.0,0.0,10.0,0.0,670.0,607.0
660.0,104.0,110.0,302.0,0.0,6.0,0.0,683.0,31.0
567.0,112.0,116.0,101.0,506.0,11.0,0.0,623.0,31.0
541.0,102.0,101.0,116.0,104.0,7.0,5.0,604.0,641.0
567.0,102.0,116.0,104.0,0.0,10.0,0.0,648.0,153.0
550.0,102.0,116.0,115.0,101.0,8.0,6.0,634.0,761.0
594.0,102.0,203.0,112.0,0.0,5.0,5.0,604.0,1887.0
552.0,102.0,203.0,115.0,104.0,4.0,3.0,626.0,791.0
553.0,102.0,203.0,112.0,104.0,1.0,2.0,597.0,516.0
538.0,102.0,116.0,101.0,104.0,9.0,0.0,608.0,275.0
625.0,104.0,114.0,115.0,0.0,6.0,0.0,654.0,426.0
625.0,104.0,114.0,115.0,0.0,6.0,0.0,654.0,426.0
602.0,115.0,104.0,302.0,506.0,4.0,0.0,697.0,212.0
518.0,102.0,203.0,116.0,115.0,4.0,14.0,607.0,426.0
613.0,104.0,506.0,115.0,0.0,3.0,0.0,652.0,31.0
540.0,102.0,203.0,116.0,115.0,4.0,9.0,610.0,304.0
547.0,102.0,203.0,116.0,112.0,4.0,1.0,623.0,1644.0
550.0,102.0,203.0,116.0,101.0,12.0,6.0,571.0,1430.0
563.0,102.0,116.0,104.0,0.0,15.0,1.0,615.0,669.0
567.0,102.0,203.0,116.0,104.0,3.0,8.0,594.0,577.0
666.0,112.0,0.0,0.0,0.0,14.0,0.0,579.0,61.0
612.0,104.0,302.0,115.0,0.0,3.0,0.0,676.0,731.0
607.0,104.0,116.0,302.0,506.0,7.0,0.0,663.0,62.0
693.0,0.0,0.0,0.0,0.0,12.0,0.0,642.0,761.0
526.0,102.0,203.0,116.0,112.0,5.0,5.0,590.0,275.0
554.0,102.0,203.0,112.0,116.0,10.0,1.0,576.0,884.0
554.0,102.0,203.0,112.0,116.0,10.0,1.0,576.0,1065.0
513.0,102.0,203.0,116.0,115.0,4.0,6.0,623.0,1642.0
537.0,102.0,116.0,101.0,112.0,4.0,1.0,663.0,31.0
503.0,102.0,203.0,101.0,116.0,10.0,12.0,561.0,761.0
530.0,102.0,101.0,116.0,112.0,6.0,7.0,587.0,212.0
690.0,506.0,0.0,0.0,0.0,2.0,0.0,728.0,305.0
580.0,112.0,101.0,104.0,506.0,6.0,0.0,664.0,365.0
543.0,102.0,115.0,104.0,302.0,4.0,1.0,694.0,92.0
567.0,102.0,203.0,116.0,112.0,8.0,7.0,587.0,365.0
566.0,102.0,104.0,0.0,0.0,1.0,1.0,641.0,2161.0
543.0,102.0,116.0,104.0,302.0,7.0,2.0,619.0,881.0
683.0,506.0,0.0,0.0,0.0,4.0,0.0,714.0,731.0
514.0,102.0,104.0,116.0,115.0,1.0,2.0,652.0,608.0
543.0,102.0,203.0,115.0,104.0,1.0,6.0,649.0,1826.0
507.0,102.0,203.0,116.0,115.0,1.0,3.0,620.0,577.0
579.0,102.0,112.0,116.0,0.0,3.0,0.0,640.0,973.0
670.0,104.0,114.0,0.0,0.0,21.0,0.0,689.0,731.0
681.0,302.0,0.0,0.0,0.0,8.0,0.0,676.0,731.0
689.0,0.0,0.0,0.0,0.0,12.0,0.0,641.0,549.0
551.0,102.0,116.0,115.0,104.0,6.0,6.0,589.0,1339.0
648.0,112.0,302.0,0.0,0.0,8.0,0.0,655.0,700.0
648.0,112.0,302.0,0.0,0.0,8.0,0.0,655.0,792.0
604.0,102.0,112.0,116.0,0.0,10.0,2.0,559.0,610.0
541.0,104.0,116.0,115.0,506.0,5.0,0.0,650.0,92.0
530.0,102.0,203.0,101.0,116.0,4.0,8.0,626.0,1918.0
579.0,102.0,116.0,101.0,104.0,12.0,1.0,636.0,243.0
552.0,102.0,112.0,302.0,0.0,8.0,3.0,568.0,1219.0
527.0,102.0,116.0,115.0,104.0,1.0,5.0,597.0,92.0
625.0,203.0,0.0,0.0,0.0,9.0,0.0,683.0,579.0
506.0,102.0,203.0,116.0,115.0,3.0,9.0,578.0,578.0
525.0,102.0,101.0,116.0,112.0,7.0,6.0,592.0,212.0
617.0,115.0,104.0,114.0,0.0,7.0,0.0,641.0,61.0
533.0,102.0,203.0,116.0,115.0,3.0,3.0,640.0,1887.0
574.0,116.0,104.0,112.0,506.0,9.0,0.0,690.0,243.0
671.0,112.0,0.0,0.0,0.0,9.0,0.0,651.0,1339.0
589.0,116.0,104.0,302.0,506.0,9.0,0.0,677.0,546.0
583.0,116.0,104.0,506.0,302.0,9.0,0.0,679.0,426.0
683.0,116.0,506.0,0.0,0.0,7.0,0.0,685.0,151.0
683.0,116.0,506.0,0.0,0.0,7.0,0.0,685.0,0.0
682.0,104.0,0.0,0.0,0.0,6.0,0.0,687.0,486.0
687.0,0.0,0.0,0.0,0.0,4.0,0.0,725.0,731.0
702.0,0.0,0.0,0.0,0.0,6.0,0.0,678.0,638.0
594.0,116.0,302.0,104.0,506.0,6.0,0.0,685.0,123.0
637.0,112.0,116.0,101.0,114.0,14.0,0.0,633.0,274.0
641.0,116.0,302.0,0.0,0.0,10.0,0.0,691.0,212.0
641.0,116.0,302.0,0.0,0.0,10.0,0.0,691.0,153.0
561.0,102.0,203.0,302.0,0.0,3.0,19.0,590.0,214.0
596.0,112.0,104.0,116.0,506.0,18.0,0.0,607.0,700.0
532.0,102.0,203.0,116.0,115.0,2.0,13.0,613.0,396.0
532.0,102.0,203.0,116.0,115.0,2.0,13.0,613.0,2161.0
515.0,102.0,203.0,116.0,115.0,9.0,21.0,586.0,488.0
515.0,102.0,203.0,116.0,115.0,9.0,21.0,586.0,304.0
515.0,102.0,203.0,116.0,115.0,9.0,21.0,586.0,518.0
616.0,112.0,116.0,0.0,0.0,18.0,0.0,622.0,242.0
640.0,112.0,506.0,302.0,0.0,6.0,0.0,653.0,579.0
703.0,0.0,0.0,0.0,0.0,6.0,0.0,740.0,1157.0
546.0,102.0,203.0,116.0,112.0,7.0,6.0,592.0,1583.0
547.0,102.0,112.0,116.0,104.0,3.0,9.0,586.0,1156.0
547.0,102.0,112.0,116.0,104.0,3.0,9.0,586.0,1522.0
571.0,104.0,112.0,114.0,506.0,6.0,0.0,680.0,365.0
607.0,116.0,104.0,302.0,506.0,7.0,0.0,679.0,215.0
642.0,116.0,112.0,114.0,0.0,14.0,0.0,628.0,59.0
569.0,104.0,115.0,506.0,302.0,3.0,0.0,694.0,669.0
699.0,0.0,0.0,0.0,0.0,14.0,0.0,701.0,577.0
531.0,102.0,203.0,116.0,101.0,7.0,4.0,573.0,1217.0
531.0,102.0,203.0,116.0,101.0,7.0,4.0,573.0,92.0
546.0,112.0,116.0,104.0,506.0,6.0,0.0,641.0,577.0
529.0,102.0,101.0,116.0,104.0,7.0,7.0,623.0,92.0
514.0,102.0,104.0,116.0,115.0,1.0,3.0,614.0,577.0
577.0,102.0,116.0,115.0,0.0,6.0,1.0,639.0,2160.0
684.0,103.0,0.0,0.0,0.0,13.0,0.0,638.0,150.0
713.0,0.0,0.0,0.0,0.0,8.0,0.0,689.0,1006.0
649.0,112.0,114.0,302.0,0.0,13.0,0.0,672.0,700.0
520.0,102.0,203.0,116.0,115.0,6.0,8.0,605.0,638.0
499.0,102.0,203.0,116.0,115.0,5.0,4.0,641.0,577.0
691.0,506.0,0.0,0.0,0.0,8.0,0.0,698.0,1339.0
566.0,102.0,116.0,104.0,0.0,4.0,14.0,596.0,791.0
517.0,102.0,112.0,116.0,101.0,5.0,4.0,553.0,822.0
680.0,506.0,0.0,0.0,0.0,3.0,0.0,697.0,731.0
603.0,104.0,114.0,302.0,506.0,3.0,0.0,656.0,669.0
688.0,0.0,0.0,0.0,0.0,5.0,0.0,733.0,823.0
674.0,506.0,0.0,0.0,0.0,13.0,0.0,710.0,518.0
679.0,0.0,0.0,0.0,0.0,6.0,0.0,699.0,700.0
644.0,116.0,302.0,104.0,0.0,8.0,0.0,688.0,731.0
619.0,102.0,203.0,0.0,0.0,6.0,0.0,672.0,790.0
619.0,102.0,203.0,0.0,0.0,6.0,0.0,672.0,61.0
546.0,102.0,203.0,115.0,302.0,4.0,1.0,650.0,273.0
674.0,302.0,0.0,0.0,0.0,9.0,0.0,708.0,365.0
616.0,116.0,112.0,101.0,506.0,11.0,0.0,655.0,640.0
646.0,104.0,0.0,0.0,0.0,9.0,0.0,636.0,184.0
646.0,104.0,0.0,0.0,0.0,9.0,0.0,636.0,580.0
569.0,112.0,104.0,506.0,0.0,4.0,0.0,665.0,0.0
575.0,112.0,116.0,101.0,114.0,6.0,0.0,645.0,731.0
536.0,102.0,112.0,116.0,104.0,3.0,2.0,594.0,577.0
522.0,102.0,116.0,101.0,104.0,10.0,1.0,596.0,1765.0
581.0,112.0,104.0,116.0,506.0,12.0,0.0,630.0,365.0
536.0,116.0,104.0,112.0,302.0,9.0,0.0,619.0,183.0
566.0,102.0,115.0,0.0,0.0,1.0,4.0,677.0,2161.0
684.0,104.0,0.0,0.0,0.0,6.0,0.0,704.0,760.0
685.0,0.0,0.0,0.0,0.0,8.0,0.0,721.0,912.0
555.0,102.0,116.0,112.0,104.0,4.0,7.0,585.0,487.0
555.0,102.0,116.0,112.0,104.0,4.0,7.0,585.0,424.0
555.0,102.0,116.0,112.0,104.0,4.0,7.0,585.0,608.0
579.0,102.0,0.0,0.0,0.0,5.0,2.0,653.0,365.0
536.0,102.0,104.0,116.0,302.0,6.0,3.0,656.0,516.0
631.0,112.0,114.0,506.0,302.0,7.0,0.0,622.0,31.0
564.0,102.0,203.0,116.0,112.0,9.0,3.0,604.0,1918.0
627.0,112.0,110.0,506.0,302.0,7.0,0.0,650.0,365.0
516.0,102.0,203.0,101.0,112.0,3.0,5.0,549.0,123.0
537.0,102.0,116.0,101.0,104.0,3.0,8.0,679.0,883.0
702.0,302.0,0.0,0.0,0.0,6.0,0.0,742.0,731.0
682.0,0.0,0.0,0.0,0.0,7.0,0.0,679.0,579.0
537.0,102.0,104.0,110.0,0.0,0.0,1.0,664.0,639.0
550.0,102.0,203.0,115.0,0.0,6.0,12.0,566.0,852.0
530.0,102.0,203.0,115.0,116.0,4.0,8.0,608.0,2068.0
540.0,102.0,116.0,104.0,0.0,2.0,8.0,599.0,819.0
572.0,102.0,203.0,115.0,0.0,6.0,6.0,625.0,2068.0
576.0,102.0,203.0,115.0,302.0,2.0,9.0,632.0,2160.0
572.0,102.0,116.0,101.0,112.0,12.0,2.0,564.0,456.0
636.0,101.0,114.0,506.0,0.0,5.0,0.0,692.0,0.0
550.0,102.0,203.0,116.0,115.0,5.0,13.0,555.0,669.0
561.0,112.0,116.0,115.0,302.0,5.0,0.0,687.0,151.0
600.0,112.0,116.0,114.0,506.0,8.0,0.0,660.0,365.0
538.0,102.0,203.0,116.0,112.0,1.0,4.0,592.0,0.0
590.0,102.0,112.0,116.0,104.0,4.0,4.0,579.0,334.0
537.0,102.0,203.0,116.0,101.0,5.0,3.0,626.0,730.0
539.0,102.0,203.0,112.0,116.0,7.0,8.0,608.0,730.0
547.0,102.0,112.0,116.0,104.0,8.0,0.0,584.0,457.0
694.0,115.0,0.0,0.0,0.0,4.0,0.0,668.0,822.0
704.0,0.0,0.0,0.0,0.0,7.0,0.0,726.0,608.0
665.0,506.0,0.0,0.0,0.0,9.0,0.0,715.0,183.0
666.0,114.0,302.0,0.0,0.0,11.0,0.0,732.0,761.0
547.0,102.0,116.0,101.0,0.0,5.0,2.0,669.0,519.0
563.0,102.0,101.0,116.0,104.0,7.0,7.0,537.0,334.0
507.0,102.0,203.0,115.0,104.0,1.0,11.0,604.0,577.0
688.0,302.0,0.0,0.0,0.0,10.0,0.0,690.0,212.0
691.0,302.0,0.0,0.0,0.0,11.0,0.0,670.0,638.0
709.0,0.0,0.0,0.0,0.0,11.0,0.0,704.0,762.0
702.0,0.0,0.0,0.0,0.0,9.0,0.0,694.0,823.0
689.0,0.0,0.0,0.0,0.0,14.0,0.0,683.0,424.0
666.0,112.0,302.0,0.0,0.0,9.0,0.0,690.0,701.0
622.0,112.0,114.0,302.0,104.0,4.0,0.0,635.0,396.0
697.0,101.0,0.0,0.0,0.0,11.0,0.0,699.0,184.0
611.0,116.0,104.0,506.0,0.0,9.0,0.0,731.0,92.0
571.0,102.0,203.0,110.0,0.0,0.0,5.0,632.0,1765.0
676.0,302.0,506.0,0.0,0.0,8.0,0.0,705.0,245.0
706.0,0.0,0.0,0.0,0.0,3.0,0.0,696.0,62.0
652.0,116.0,302.0,0.0,0.0,5.0,0.0,688.0,30.0
661.0,104.0,0.0,0.0,0.0,7.0,0.0,710.0,31.0
583.0,102.0,116.0,0.0,0.0,4.0,9.0,636.0,791.0
557.0,102.0,116.0,101.0,112.0,4.0,11.0,543.0,396.0
557.0,102.0,116.0,101.0,112.0,4.0,11.0,543.0,730.0
684.0,104.0,0.0,0.0,0.0,9.0,0.0,759.0,396.0
548.0,102.0,203.0,116.0,115.0,5.0,15.0,572.0,881.0
588.0,102.0,110.0,116.0,104.0,9.0,1.0,638.0,1187.0
588.0,102.0,110.0,116.0,104.0,9.0,1.0,638.0,1064.0
523.0,102.0,115.0,116.0,104.0,2.0,7.0,583.0,669.0
557.0,102.0,116.0,104.0,0.0,7.0,4.0,657.0,610.0
484.0,102.0,101.0,116.0,112.0,4.0,6.0,582.0,212.0
543.0,112.0,116.0,101.0,506.0,6.0,1.0,640.0,181.0
662.0,114.0,302.0,0.0,0.0,11.0,0.0,717.0,731.0
679.0,0.0,0.0,0.0,0.0,10.0,0.0,689.0,456.0
679.0,0.0,0.0,0.0,0.0,10.0,0.0,689.0,365.0
689.0,0.0,0.0,0.0,0.0,7.0,0.0,761.0,303.0
535.0,102.0,203.0,112.0,116.0,2.0,10.0,574.0,2007.0
513.0,102.0,203.0,101.0,116.0,5.0,9.0,605.0,153.0
598.0,116.0,114.0,506.0,0.0,7.0,0.0,703.0,92.0
604.0,102.0,0.0,0.0,0.0,2.0,0.0,681.0,820.0
577.0,102.0,203.0,115.0,0.0,3.0,9.0,631.0,1795.0
598.0,102.0,116.0,0.0,0.0,3.0,1.0,704.0,274.0
583.0,102.0,112.0,104.0,0.0,8.0,0.0,574.0,486.0
583.0,102.0,112.0,104.0,0.0,8.0,0.0,574.0,1155.0
622.0,102.0,0.0,0.0,0.0,8.0,3.0,601.0,2160.0
510.0,102.0,203.0,116.0,115.0,6.0,22.0,590.0,881.0
678.0,506.0,0.0,0.0,0.0,7.0,0.0,641.0,640.0
630.0,104.0,506.0,0.0,0.0,9.0,0.0,663.0,731.0
523.0,102.0,116.0,115.0,104.0,15.0,20.0,577.0,791.0
558.0,112.0,104.0,116.0,114.0,8.0,0.0,608.0,153.0
532.0,102.0,203.0,116.0,115.0,4.0,7.0,613.0,1795.0
648.0,112.0,302.0,0.0,0.0,4.0,0.0,701.0,548.0
528.0,102.0,203.0,115.0,104.0,6.0,9.0,553.0,1949.0
528.0,102.0,203.0,115.0,104.0,6.0,9.0,553.0,1706.0
536.0,102.0,203.0,116.0,104.0,7.0,6.0,573.0,1005.0
536.0,102.0,203.0,116.0,104.0,7.0,6.0,573.0,638.0
681.0,302.0,0.0,0.0,0.0,3.0,0.0,697.0,700.0
646.0,112.0,103.0,0.0,0.0,5.0,0.0,651.0,273.0
639.0,115.0,104.0,0.0,0.0,5.0,0.0,683.0,335.0
603.0,102.0,0.0,0.0,0.0,4.0,0.0,714.0,1764.0
632.0,102.0,0.0,0.0,0.0,11.0,4.0,588.0,2160.0
685.0,112.0,0.0,0.0,0.0,15.0,0.0,694.0,546.0
688.0,104.0,0.0,0.0,0.0,4.0,0.0,719.0,121.0
575.0,115.0,104.0,116.0,506.0,5.0,0.0,686.0,577.0
653.0,112.0,302.0,0.0,0.0,10.0,0.0,640.0,365.0
611.0,115.0,104.0,506.0,302.0,8.0,0.0,668.0,304.0
674.0,112.0,114.0,0.0,0.0,15.0,0.0,651.0,212.0
652.0,112.0,116.0,114.0,0.0,6.0,0.0,717.0,1219.0
543.0,102.0,203.0,116.0,101.0,18.0,4.0,542.0,608.0
665.0,302.0,0.0,0.0,0.0,9.0,0.0,652.0,730.0
680.0,104.0,0.0,0.0,0.0,6.0,0.0,658.0,1796.0
